Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Recycled Metal Reinforced Roofing Sheet,Construction,Recycled Metal,854.44,584.77,44,10.550394471600281,20.15,29238.5
Recycled Fiber Internal Support Chassis,Home Appliances,Recycled Fiber,799.89,679.46,72,5.228255931028007,41.36,33973.0
Biopolymer Engineered Application Unit,Electronics,Biopolymer,274.49,877.55,4,3.333292945806284,15.34,43877.5
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,541.02,658.89,36,3.29664568239055,98.55,32944.5
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,31.84,47.44,95,1.0732842346721592,0.73,2372.0
Natural Fiber Disposable Serving Bowl,Food Packaging,Natural Fiber,113.35,956.4,14,1.7004637257436994,19.01,47820.0
Biopolymer Reinforced Roofing Sheet,Construction,Biopolymer,798.27,149.42,73,5.887616656075759,38.1,7471.0
Bioplastic Dual-Layer Cosmetic Tube,Cosmetics,Bioplastic,87.09,570.21,19,3.1060903090103107,92.6,28510.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,764.15,402.51,4,5.02663611833551,78.86,20125.5
Composite Thermal Insulation Insert,Home Appliances,Composite,391.02,436.14,33,7.058428889187193,17.08,21807.0
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,92.77,82.54,53,1.067584812696507,74.64,4127.0
Agro-Waste Fiber Acoustic Dampening Board,Home Appliances,Agro-Waste Fiber,675.02,200.73,13,3.894136611214498,22.61,10036.5
Recycled Plastic Specimen Collection Container,Healthcare,Recycled Plastic,18.04,421.33,86,4.611641592408027,90.61,21066.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,476.59,543.24,34,8.319180728901054,51.77,27162.0
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,425.84,217.35,22,3.7544869344907887,84.09,10867.5
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,556.38,227.41,18,5.76591830946749,62.57,11370.5
Composite Engineered Application Unit,Electronics,Composite,359.44,191.17,46,6.838215067846926,45.3,9558.5
Composite Engineered Application Unit,Toys,Composite,639.85,603.92,87,7.87457349401175,3.97,30196.0
Bioplastic Engineered Application Unit,Toys,Bioplastic,252.54,61.8,45,4.140387387922851,64.7,3090.0
Plant-Based Engineered Application Unit,Furniture,Plant-Based,874.32,620.3,77,5.338751602993594,65.29,31015.0
Recycled Plastic Engineered Application Unit,Toys,Recycled Plastic,873.52,179.96,25,9.007117394067839,49.9,8998.0
Composite Engineered Application Unit,Furniture,Composite,701.88,453.63,84,8.342181665956074,65.33,22681.5
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,147.36,964.27,97,5.298401980443469,24.23,48213.5
Biopolymer Engineered Application Unit,Furniture,Biopolymer,605.18,380.24,42,4.765331047295051,78.06,19012.0
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,630.28,970.91,67,6.241813567651934,87.08,48545.5
Recycled Plastic Engineered Application Unit,Toys,Recycled Plastic,791.0,347.02,52,8.383805183122833,36.7,17351.0
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,508.26,658.5,8,4.047138100787113,27.79,32925.0
Composite Engineered Application Unit,Textiles,Composite,58.04,773.66,92,5.42979480602602,54.19,38683.0
Recycled Fiber Thermal Insulation Slab,Construction,Recycled Fiber,783.76,353.55,80,5.172291937755944,27.4,17677.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,763.09,429.79,83,9.678551653877442,12.17,21489.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,284.37,663.32,24,2.7133148562173535,47.28,33166.0
Recycled Metal Eco Cutlery Set,Food Packaging,Recycled Metal,805.99,27.33,59,10.44959429490935,31.66,1366.5
Bio-Composite Appliance Housing Panel,Home Appliances,Bio-Composite,262.15,493.02,1,4.283133533067703,16.54,24651.0
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,703.4,830.69,81,9.635227223584787,0.0,41534.5
Composite Engineered Application Unit,Textiles,Composite,495.77,975.36,84,7.457455706028304,6.0,48768.0
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,559.03,583.5,65,4.38359911895126,46.37,29175.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,266.01,697.44,93,2.980605666606949,19.33,34872.0
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,376.53,559.72,24,2.7015742089338715,29.09,27986.0
Biopolymer Engineered Application Unit,Electronics,Biopolymer,207.35,146.2,49,2.711641193287588,11.93,7310.0
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,894.7,184.29,61,6.972185685892657,51.28,9214.5
Bioplastic Engineered Application Unit,Electronics,Bioplastic,833.24,771.28,42,6.725692410623563,16.18,38564.0
Plant-Based Acoustic Dampening Board,Home Appliances,Plant-Based,390.95,773.03,29,2.9826495592294915,90.1,38651.5
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,598.12,922.38,73,4.43363261245156,4.64,46119.0
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,754.27,905.89,70,4.550111181992049,48.07,45294.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,269.32,420.05,25,7.966259886814252,82.03,21002.5
Recycled Plastic Surgical Instrument Tray,Healthcare,Recycled Plastic,599.93,467.78,4,7.448014972393713,76.53,23389.0
Natural Fiber IV Fluid Connector,Healthcare,Natural Fiber,533.64,243.3,78,3.970224872250015,6.68,12165.0
Plant-Based Diagnostic Cartridge,Healthcare,Plant-Based,694.22,223.63,17,4.341227036077224,82.1,11181.5
Recycled Fiber Specimen Collection Container,Healthcare,Recycled Fiber,351.31,202.01,12,3.3155965150081204,14.77,10100.5
Composite Engineered Application Unit,Textiles,Composite,742.78,98.68,13,8.666253264988875,65.0,4934.0
Plant-Based Engineered Application Unit,Automotive,Plant-Based,568.61,134.75,28,3.7609463034540545,3.55,6737.5
Recycled Plastic Surgical Instrument Tray,Healthcare,Recycled Plastic,800.13,167.67,67,8.864429706440065,59.81,8383.5
Bioplastic Engineered Application Unit,Furniture,Bioplastic,481.15,264.39,33,5.141186992636867,95.18,13219.5
Natural Fiber Exterior Cladding Panel,Construction,Natural Fiber,373.9,883.6,86,3.096849329479846,77.82,44180.0
Plant-Based Reinforced Roofing Sheet,Construction,Plant-Based,315.88,231.47,44,2.1185576128112062,44.7,11573.5
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,615.84,243.27,22,4.5069981553494864,33.78,12163.5
Composite Appliance Housing Panel,Home Appliances,Composite,354.26,863.57,27,7.311905512881017,47.12,43178.5
Composite Food Storage Container,Food Packaging,Composite,802.67,577.28,24,8.967217666672058,78.55,28864.0
Plant-Based Takeaway Clamshell Box,Food Packaging,Plant-Based,293.89,816.07,100,2.690093514410732,82.03,40803.5
Composite Acoustic Dampening Board,Home Appliances,Composite,172.2,275.26,11,6.14938848039052,20.79,13763.0
Plant-Based Engineered Application Unit,Toys,Plant-Based,61.85,340.52,33,1.353042783171195,39.77,17026.0
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,243.69,375.68,27,2.0500856736263695,8.52,18784.0
Recycled Metal Barrier Cream Tube,Cosmetics,Recycled Metal,634.87,736.93,7,8.687287533643422,23.31,36846.5
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,678.5,450.3,81,4.329332641721791,79.75,22515.0
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,206.58,159.73,24,2.06994879943529,44.78,7986.5
Plant-Based Acoustic Dampening Board,Home Appliances,Plant-Based,176.36,329.58,73,1.9170300903775386,48.19,16479.0
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,269.62,731.66,41,2.598135932082127,69.85,36583.0
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,408.03,241.53,56,4.98710249190596,13.1,12076.5
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,366.07,332.69,33,6.33709381098021,58.02,16634.5
Biopolymer Engineered Application Unit,Automotive,Biopolymer,307.0,519.5,48,3.58871871620886,20.85,25975.0
Agro-Waste Fiber High-Gloss Skincare Tube,Cosmetics,Agro-Waste Fiber,532.82,701.29,62,3.2411355625295175,70.67,35064.5
Bioplastic Disposable Serving Bowl,Food Packaging,Bioplastic,868.36,349.77,86,7.081182189752271,38.51,17488.5
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,846.17,516.42,97,5.611471043053606,84.57,25821.0
Plant-Based Engineered Application Unit,Toys,Plant-Based,582.29,33.67,69,3.576556107909351,7.74,1683.5
Natural Fiber Structural Wall Panel,Construction,Natural Fiber,523.75,912.22,4,3.796945316007307,37.85,45611.0
Composite Engineered Application Unit,Textiles,Composite,296.44,482.42,88,6.489075061805292,52.91,24121.0
Agro-Waste Fiber IV Fluid Connector,Healthcare,Agro-Waste Fiber,320.16,527.37,68,2.4329178866343524,30.57,26368.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,457.89,136.63,28,3.7618764807370155,27.48,6831.5
Plant-Based Engineered Application Unit,Furniture,Plant-Based,138.58,944.95,100,1.6456102326528281,48.68,47247.5
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,546.93,926.83,55,3.7107260751262454,40.07,46341.5
Biopolymer Engineered Application Unit,Automotive,Biopolymer,260.55,599.76,22,3.0821131237533814,73.24,29988.0
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,264.89,337.31,94,2.2885607005775794,81.35,16865.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,85.43,999.51,79,1.6640118128156205,11.61,49975.5
Agro-Waste Fiber Toothpaste Laminate Tube,Cosmetics,Agro-Waste Fiber,175.32,347.39,61,1.5925944545411677,48.89,17369.5
Recycled Fiber Reinforced Roofing Sheet,Construction,Recycled Fiber,398.97,219.96,90,3.1139150613069075,28.86,10998.0
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,192.87,538.53,93,2.0532324390110177,95.62,26926.5
Natural Fiber Structural Wall Panel,Construction,Natural Fiber,408.76,331.05,78,2.998264007108789,90.49,16552.5
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,542.38,57.05,70,5.593644398126059,84.79,2852.5
Agro-Waste Fiber Thermal Insulation Slab,Construction,Agro-Waste Fiber,227.1,803.55,60,2.007168902215201,46.26,40177.5
Recycled Plastic Exterior Cladding Panel,Construction,Recycled Plastic,366.43,466.08,84,6.092838414276663,43.83,23304.0
Plant-Based Engineered Application Unit,Electronics,Plant-Based,125.2,493.1,100,1.3272980443493712,49.05,24655.0
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,651.01,562.74,9,4.330260483459868,92.47,28137.0
Composite Engineered Application Unit,Automotive,Composite,747.29,278.21,44,8.880649390581127,62.48,13910.5
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,26.96,439.79,61,6.025762751054736,2.49,21989.5
Composite Engineered Application Unit,Electronics,Composite,287.51,82.86,20,7.023004018494666,24.08,4143.0
Biopolymer Engineered Application Unit,Textiles,Biopolymer,697.6,127.7,8,5.289128986873825,71.84,6385.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,667.81,282.78,70,5.154759795314216,12.06,14139.0
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,465.39,447.02,45,5.213871405942919,85.28,22351.0
Biopolymer Sterile Injection Syringe,Healthcare,Biopolymer,197.34,62.77,56,3.0353269310276976,88.75,3138.5
Agro-Waste Fiber Laminated Lotion Tube,Cosmetics,Agro-Waste Fiber,583.05,562.57,84,3.621209332242938,49.98,28128.5
Bioplastic Motor Support Frame,Home Appliances,Bioplastic,730.25,656.38,7,6.273716442800502,99.53,32819.0
Recycled Metal Disposable Serving Bowl,Food Packaging,Recycled Metal,602.78,932.96,43,8.818182322002269,75.93,46648.0
Biopolymer Engineered Application Unit,Textiles,Biopolymer,659.82,989.34,15,5.022781656307284,15.89,49467.0
Composite Engineered Application Unit,Furniture,Composite,301.23,768.45,25,6.146507052118178,90.68,38422.5
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,644.86,287.34,81,4.27958516641256,78.63,14367.0
Bioplastic Load-Bearing Partition Board,Construction,Bioplastic,524.11,834.41,76,5.0169361961049885,92.63,41720.5
Plant-Based Engineered Application Unit,Textiles,Plant-Based,624.44,673.17,52,4.062003937521356,28.62,33658.5
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,533.68,495.17,41,5.542112594503363,53.83,24758.5
Agro-Waste Fiber Rear Casing Structure,Home Appliances,Agro-Waste Fiber,571.58,957.53,92,3.906581159437433,7.16,47876.5
Composite Dual-Layer Cosmetic Tube,Cosmetics,Composite,328.25,30.98,80,6.886856041921627,80.1,1549.0
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,312.17,83.45,45,5.9938894025111,97.23,4172.5
Bioplastic Laminated Lotion Tube,Cosmetics,Bioplastic,133.72,397.85,91,2.8098157773616075,67.94,19892.5
Recycled Fiber Thermal Insulation Slab,Construction,Recycled Fiber,604.69,794.62,27,4.4101089783889895,52.37,39731.0
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,398.82,541.95,47,2.674135721216588,42.01,27097.5
Recycled Metal Specimen Collection Container,Healthcare,Recycled Metal,177.84,138.92,33,6.7577730075443885,94.99,6946.0
Plant-Based Engineered Application Unit,Automotive,Plant-Based,256.67,85.75,64,2.1438062192203513,45.77,4287.5
Natural Fiber Structural Wall Panel,Construction,Natural Fiber,569.68,433.56,48,3.9177074208550384,32.39,21678.0
Agro-Waste Fiber Load-Bearing Partition Board,Construction,Agro-Waste Fiber,122.15,552.51,69,1.3334416768204482,29.91,27625.5
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,349.24,947.38,30,2.4190917802368883,22.0,47369.0
Recycled Plastic Disposable Serving Bowl,Food Packaging,Recycled Plastic,543.88,409.73,42,7.2610645017251185,40.7,20486.5
Biopolymer Engineered Application Unit,Furniture,Biopolymer,53.62,706.59,2,2.3401737431809724,23.29,35329.5
Bio-Composite Medical Dose Dispenser,Healthcare,Bio-Composite,273.72,874.76,52,4.1864709825635025,7.08,43738.0
Plant-Based Compostable Meal Tray,Food Packaging,Plant-Based,21.33,466.87,10,1.3608630652014067,83.66,23343.5
Plant-Based Food Storage Container,Food Packaging,Plant-Based,591.26,335.51,80,3.7602875396318773,99.26,16775.5
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,408.67,145.08,8,6.219789877236932,4.35,7254.0
Bioplastic Engineered Application Unit,Textiles,Bioplastic,13.1,328.07,51,2.6416556142730103,86.47,16403.5
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,24.09,672.56,59,0.756968373117132,13.4,33628.0
Biopolymer Engineered Application Unit,Textiles,Biopolymer,291.31,396.73,86,3.5208082941514776,49.63,19836.5
Bioplastic Engineered Application Unit,Toys,Bioplastic,221.78,5.12,27,3.128166279779894,96.42,256.0
Recycled Plastic Surgical Instrument Tray,Healthcare,Recycled Plastic,118.63,606.85,85,5.371641188296613,49.29,30342.5
Plant-Based Takeaway Clamshell Box,Food Packaging,Plant-Based,596.08,728.14,73,4.114858681608081,8.04,36407.0
Bioplastic Engineered Application Unit,Textiles,Bioplastic,213.63,164.28,74,3.2680546901674,52.88,8214.0
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,390.97,478.34,45,7.6590945752307436,74.82,23917.0
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,541.8,367.4,15,4.243453180819506,77.86,18370.0
Composite Engineered Application Unit,Automotive,Composite,281.85,30.73,77,6.261774019300408,84.4,1536.5
Recycled Fiber Load-Bearing Partition Board,Construction,Recycled Fiber,500.21,465.32,29,3.8342130302534745,31.63,23266.0
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,365.92,921.26,95,2.8763895811701437,98.54,46063.0
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,444.3,865.32,0,3.351344358879689,8.27,43266.0
Recycled Fiber Reinforced Roofing Sheet,Construction,Recycled Fiber,538.32,878.28,40,4.14605607703285,14.74,43914.0
Recycled Metal Modular Decking Board,Construction,Recycled Metal,276.36,467.38,13,7.524898619353897,69.96,23369.0
Recycled Fiber Structural Wall Panel,Construction,Recycled Fiber,635.48,701.47,64,4.3975843143631055,46.39,35073.5
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,290.27,931.79,33,1.947292641551878,96.06,46589.5
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,844.34,903.4,75,7.311892526955296,46.02,45170.0
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,243.68,832.65,48,2.619746014245413,13.42,41632.5
Plant-Based Specimen Collection Container,Healthcare,Plant-Based,22.16,121.12,20,0.7965695297764234,22.58,6056.0
Plant-Based Engineered Application Unit,Toys,Plant-Based,437.66,331.82,3,3.4046028172599487,88.45,16591.0
Bio-Composite Engineered Application Unit,Textiles,Bio-Composite,305.46,700.36,98,4.534808368297365,10.36,35018.0
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,374.49,242.75,84,8.09081106781493,53.4,12137.5
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,824.51,945.97,35,5.608505927696477,4.48,47298.5
Biopolymer Engineered Application Unit,Furniture,Biopolymer,773.29,970.24,12,5.3619944165024105,56.03,48512.0
Biopolymer Printed Ointment Tube,Cosmetics,Biopolymer,170.02,489.61,15,2.8197065235367926,33.63,24480.5
Biopolymer Internal Support Chassis,Home Appliances,Biopolymer,170.45,259.36,58,3.064278763734254,35.74,12968.0
Biopolymer Engineered Application Unit,Textiles,Biopolymer,382.48,392.23,93,3.733650796183257,55.16,19611.5
Plant-Based Engineered Application Unit,Automotive,Plant-Based,674.02,726.46,74,4.29250700621851,14.61,36323.0
Natural Fiber Takeaway Clamshell Box,Food Packaging,Natural Fiber,40.91,163.6,24,1.3693232992898043,38.25,8180.0
Biopolymer Diagnostic Cartridge,Healthcare,Biopolymer,586.33,738.62,36,4.351747224026304,28.27,36931.0
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,530.49,147.76,5,8.986719515087495,89.77,7388.0
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,662.96,342.89,2,9.134524864020564,37.79,17144.5
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,748.64,658.22,8,6.84434708649456,85.16,32911.0
Bio-Composite Food Storage Container,Food Packaging,Bio-Composite,578.97,421.45,92,5.877509772770358,44.1,21072.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,217.05,433.54,16,2.536773811271872,18.58,21677.0
Bioplastic Engineered Application Unit,Textiles,Bioplastic,498.79,887.64,65,5.075161224485616,94.29,44382.0
