Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Recycled Metal Exterior Cladding Panel,Construction,Recycled Metal,578.74,938.74,16,8.729978994667983,2.02,75297.77924600098
Bio-Composite Fresh Produce Crate,Food Packaging,Bio-Composite,649.86,881.28,37,6.467721356796485,21.76,115129.14601759735
Agro-Waste Fiber Dual-Layer Cosmetic Tube,Cosmetics,Agro-Waste Fiber,395.18,589.64,86,2.666318939158613,93.86,29769.40420436896
Bioplastic Appliance Housing Panel,Home Appliances,Bioplastic,97.33,142.7,23,2.719477519166277,80.3,17018.28563937471
Bioplastic Engineered Application Unit,Furniture,Bioplastic,850.96,997.56,47,6.8996273118629,61.0,120335.30048389717
Biopolymer Engineered Application Unit,Furniture,Biopolymer,882.82,652.91,74,6.672251684824486,53.4,98719.52376361837
Biopolymer Engineered Application Unit,Furniture,Biopolymer,714.74,279.5,16,6.091281794706138,11.52,42702.5563460296
Composite Engineered Application Unit,Electronics,Composite,97.97,57.22,71,5.249904946981957,34.82,4016.4262102364683
Composite Medical Dose Dispenser,Healthcare,Composite,684.94,136.66,24,8.56448393701616,86.63,10061.507952762116
Composite Structural Wall Panel,Construction,Composite,652.9,217.14,90,8.182539751241293,90.98,15644.77981343097
Biopolymer Engineered Application Unit,Automotive,Biopolymer,403.66,839.37,50,4.174971742104806,46.7,126324.83380657861
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,531.51,51.67,79,3.8634520897537503,3.07,2528.3315673153124
Plant-Based Diagnostic Cartridge,Healthcare,Plant-Based,113.97,143.34,84,1.317296044860287,36.46,12936.169533645216
Recycled Metal Reinforced Roofing Sheet,Construction,Recycled Metal,714.06,704.64,39,9.415125035366705,79.8,56689.848776525025
Agro-Waste Fiber Dual-Layer Cosmetic Tube,Cosmetics,Agro-Waste Fiber,328.65,164.1,32,2.4590428091336167,62.76,8445.169606850213
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,356.2,14.68,25,2.452783746692329,90.05,865.9378100192467
Plant-Based Engineered Application Unit,Toys,Plant-Based,627.02,940.9,73,4.266910868782683,70.06,85239.36815158701
Plant-Based Motor Support Frame,Home Appliances,Plant-Based,525.64,86.39,14,3.833578923651583,56.67,8219.954192738687
Recycled Fiber Toothpaste Laminate Tube,Cosmetics,Recycled Fiber,402.63,736.44,45,3.633065508249071,90.43,33521.051631186805
Plant-Based Engineered Application Unit,Electronics,Plant-Based,397.34,725.13,84,3.310457527932173,54.06,65871.18814594913
Biopolymer Engineered Application Unit,Toys,Biopolymer,488.93,791.06,14,4.527815325891069,36.16,118993.83899441829
Bioplastic Engineered Application Unit,Electronics,Bioplastic,773.66,939.09,16,6.124920657931966,50.21,112927.09549344899
Recycled Fiber Laminated Lotion Tube,Cosmetics,Recycled Fiber,524.89,842.65,86,4.397125302707668,3.41,38558.20147703075
Composite Motor Support Frame,Home Appliances,Composite,133.59,191.64,95,5.546918752878801,80.86,13580.8215646591
Bioplastic Acoustic Dampening Board,Home Appliances,Bioplastic,318.64,75.83,92,4.2752836999371135,89.27,9579.482774952836
Recycled Metal Printed Ointment Tube,Cosmetics,Recycled Metal,601.37,865.08,99,9.32159684331102,49.14,69941.14513248327
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,540.86,146.57,63,5.79563760214608,97.95,19519.03320160956
Plant-Based Appliance Housing Panel,Home Appliances,Plant-Based,319.77,988.6,76,2.2996182373670697,48.37,89061.4611780253
Recycled Fiber Load-Bearing Partition Board,Construction,Recycled Fiber,860.99,840.59,83,5.621307566698041,2.46,38285.31317502353
Natural Fiber High-Gloss Skincare Tube,Cosmetics,Natural Fiber,566.1,951.85,28,4.295048893377027,68.32,57648.461670032775
Composite Exterior Cladding Panel,Construction,Composite,191.02,44.53,27,5.921275462871437,59.71,3241.2415971535775
Bioplastic Reinforced Roofing Sheet,Construction,Bioplastic,773.39,385.62,89,6.382864706988434,2.41,46851.03103024133
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,225.63,439.09,78,2.079914883232722,16.44,22337.13866242454
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,426.64,731.46,8,6.772464572416065,67.98,29592.16842931205
Natural Fiber Laminated Lotion Tube,Cosmetics,Natural Fiber,264.7,796.41,4,2.579259962477092,96.81,47966.769971857815
Plant-Based Engineered Application Unit,Automotive,Plant-Based,373.92,686.75,34,2.827866325755907,64.64,62031.15974431693
Composite Engineered Application Unit,Electronics,Composite,264.39,496.92,50,6.259416310853529,91.52,34969.694733140146
Recycled Metal Fresh Produce Crate,Food Packaging,Recycled Metal,840.01,598.35,95,10.37162976505827,87.38,48606.6898237937
Biopolymer Engineered Application Unit,Furniture,Biopolymer,278.63,702.2,36,3.503863906213559,0.46,105624.35042966017
Composite Structural Wall Panel,Construction,Composite,367.57,413.66,9,6.786389999876442,6.64,29119.389999907333
Composite Engineered Application Unit,Furniture,Composite,244.56,400.74,51,6.439222462598629,64.2,28438.39684694897
Composite Engineered Application Unit,Automotive,Composite,715.33,609.46,76,8.550843176974045,4.19,43152.50988273054
Plant-Based Exterior Cladding Panel,Construction,Plant-Based,454.14,64.36,46,3.100367565133121,36.63,5983.720673849841
Composite Engineered Application Unit,Electronics,Composite,423.81,562.5,25,6.967255860219331,55.67,39523.0593951645
Agro-Waste Fiber Internal Support Chassis,Home Appliances,Agro-Waste Fiber,751.53,412.42,91,4.361901832738047,42.4,21031.953874553536
Composite Barrier Cream Tube,Cosmetics,Composite,282.95,840.13,45,6.360267996679262,74.6,58999.713497509445
Recycled Fiber Load-Bearing Partition Board,Construction,Recycled Fiber,445.57,132.32,24,3.974594855667239,51.79,6410.243641750429
Bio-Composite Thermal Insulation Slab,Construction,Bio-Composite,791.13,895.36,28,6.794630963793899,15.74,116727.60072284543
Biopolymer Engineered Application Unit,Textiles,Biopolymer,104.49,434.03,88,2.5601451522036207,27.75,65361.01636415271
Biopolymer Engineered Application Unit,Automotive,Biopolymer,478.85,629.09,89,4.262912130874517,54.81,94682.4215981559
Plant-Based Engineered Application Unit,Furniture,Plant-Based,771.23,516.95,2,4.804088191745712,61.67,46876.06864380929
Agro-Waste Fiber Compostable Meal Tray,Food Packaging,Agro-Waste Fiber,453.41,919.1,88,2.7650417576029493,5.69,46131.19881820221
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,434.6,193.18,28,3.328892354168693,73.11,11831.019265626519
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,283.76,302.52,34,2.580058924039008,30.29,18332.024193029254
Recycled Fiber Disposable Serving Bowl,Food Packaging,Recycled Fiber,448.71,189.23,29,3.851607588807139,56.66,8878.748191605355
Plant-Based Printed Ointment Tube,Cosmetics,Plant-Based,335.21,893.02,14,2.720706182651074,97.09,80600.89713698831
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,311.18,743.07,62,2.516221575009591,62.46,44684.031181257196
Recycled Fiber Compostable Meal Tray,Food Packaging,Recycled Fiber,102.6,258.76,24,2.229839648808708,62.5,11906.12973660653
Recycled Fiber Load-Bearing Partition Board,Construction,Recycled Fiber,796.54,198.86,8,5.524760608044399,80.54,9394.515456033301
Bioplastic IV Fluid Connector,Healthcare,Bioplastic,615.41,525.29,29,5.616728703435498,57.2,63430.26402757662
Agro-Waste Fiber Diagnostic Cartridge,Healthcare,Agro-Waste Fiber,854.19,446.91,76,5.069113529322972,75.07,22923.21764699223
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,399.25,794.65,7,4.892698510555556,43.98,103440.46138291666
Recycled Plastic Modular Decking Board,Construction,Recycled Plastic,460.38,609.0,25,6.845460467949745,47.12,24672.860350962306
Recycled Metal Barrier Cream Tube,Cosmetics,Recycled Metal,867.6,680.99,38,10.433117687185716,34.16,55060.338265389284
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,899.51,849.42,88,10.14817086173089,95.7,68317.32064629816
Recycled Plastic IV Fluid Connector,Healthcare,Recycled Plastic,717.52,444.9,71,7.979847832530781,85.12,18215.945874398083
Recycled Fiber Diagnostic Cartridge,Healthcare,Recycled Fiber,245.49,595.49,63,2.6764606059192824,93.11,27007.55295443946
Biopolymer Engineered Application Unit,Textiles,Biopolymer,569.08,433.86,58,4.896634121138855,81.02,65517.96559085414
Bioplastic Engineered Application Unit,Automotive,Bioplastic,126.46,784.56,2,3.370962201185425,88.08,94393.42665088906
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,691.13,470.1,16,4.501301837080643,54.41,28467.803877810482
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,664.63,791.71,76,6.223557630636432,55.91,103331.92072297733
Bioplastic Engineered Application Unit,Toys,Bioplastic,239.27,387.51,0,3.59384317787069,1.01,46543.954883403014
Plant-Based Acoustic Dampening Board,Home Appliances,Plant-Based,782.58,30.11,90,4.752594481979092,29.15,3160.9608614843187
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,430.32,407.67,52,8.082162700977548,51.2,32880.682025733164
Biopolymer Dual-Layer Cosmetic Tube,Cosmetics,Biopolymer,686.31,227.08,38,5.585710443997594,53.13,34596.77533299819
Composite Barrier Cream Tube,Cosmetics,Composite,40.19,501.69,81,4.990182900927131,11.39,35142.319675695355
Bioplastic Surgical Instrument Tray,Healthcare,Bioplastic,462.45,523.49,68,4.897812879030581,63.78,63250.19715927294
Recycled Metal Takeaway Clamshell Box,Food Packaging,Recycled Metal,148.1,287.45,6,6.4001195539963325,69.08,22826.76466549725
Bioplastic Engineered Application Unit,Toys,Bioplastic,549.28,45.64,36,5.134132400711558,23.63,5739.23930053367
Bioplastic Engineered Application Unit,Toys,Bioplastic,830.13,750.08,73,6.584752139956403,17.58,90521.2416049673
Recycled Metal Internal Support Chassis,Home Appliances,Recycled Metal,650.9,709.18,32,9.589471934582813,86.98,57375.0789509371
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,162.09,311.54,40,3.7554895390494623,28.05,40620.0246542871
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,372.85,715.48,86,5.924001305309816,68.64,28647.438478982363
Plant-Based Engineered Application Unit,Automotive,Plant-Based,317.95,980.62,87,2.18997221862775,21.3,88288.94166397082
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,701.25,672.14,2,9.513055917269336,73.23,54130.929437952
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,415.17,678.5,36,8.198604171157982,56.99,54651.65062836849
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,578.36,108.56,94,4.46689117152545,44.61,5418.698378644088
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,697.2,370.56,19,8.019514021160198,22.86,15234.135515870148
Recycled Fiber Laminated Lotion Tube,Cosmetics,Recycled Fiber,734.13,455.71,68,5.403101919501133,41.62,21184.35393962585
Plant-Based Engineered Application Unit,Toys,Plant-Based,800.87,983.6,5,4.896431755852574,50.79,88853.49631688943
Bioplastic Acoustic Dampening Board,Home Appliances,Bioplastic,841.22,832.43,77,6.8850821112053655,48.67,100600.44658340402
Biopolymer Engineered Application Unit,Electronics,Biopolymer,289.66,354.7,15,3.1218970229947165,89.4,53135.027767246036
Plant-Based Medical Dose Dispenser,Healthcare,Plant-Based,51.3,593.52,14,1.0755104334123866,88.57,53334.70782505929
Bio-Composite Structural Wall Panel,Construction,Bio-Composite,521.59,231.02,95,5.246541721013637,40.83,30212.338790760226
Recycled Plastic Surgical Instrument Tray,Healthcare,Recycled Plastic,318.9,107.27,80,6.039530939866042,66.08,4569.023204899531
Composite Engineered Application Unit,Automotive,Composite,287.96,434.01,71,6.430547756546732,69.62,30659.74081741005
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,317.81,821.8,93,3.111870298445304,77.26,37343.02022383398
Bioplastic Printed Ointment Tube,Cosmetics,Bioplastic,631.12,143.77,7,5.667976670577427,26.69,17591.242502933073
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,207.17,65.68,32,6.850339333837654,86.96,5282.852000378241
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,563.23,6.44,95,8.778101831117358,2.73,958.2788733380177
Recycled Metal Food Storage Container,Food Packaging,Recycled Metal,3.92,284.85,30,5.72011066627885,82.78,22625.342999709137
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,664.77,890.74,23,8.096495795026451,81.52,36212.46934626984
Biopolymer Engineered Application Unit,Automotive,Biopolymer,96.56,489.92,65,2.4220747854204,1.2,73620.73608906529
Bioplastic Reinforced Roofing Sheet,Construction,Bioplastic,726.47,139.57,22,6.034572776191262,5.16,17082.302082143444
Recycled Plastic Internal Support Chassis,Home Appliances,Recycled Plastic,314.79,89.11,87,6.391738065688816,82.61,4134.136049266613
Recycled Metal Appliance Housing Panel,Home Appliances,Recycled Metal,81.59,303.92,11,6.159500693290154,51.46,24190.058019967615
Bio-Composite Laminated Lotion Tube,Cosmetics,Bio-Composite,598.26,232.79,4,5.766182577193606,71.27,30400.991932895206
Bioplastic High-Gloss Skincare Tube,Cosmetics,Bioplastic,178.28,133.94,56,3.172155935026287,85.67,16109.506951269714
Biopolymer Toothpaste Laminate Tube,Cosmetics,Biopolymer,198.56,822.79,43,2.9792257236601034,59.21,123593.59929274507
Recycled Metal Fresh Produce Crate,Food Packaging,Recycled Metal,648.19,653.13,87,9.32727632592752,60.36,52813.239744445644
Plant-Based Engineered Application Unit,Electronics,Plant-Based,218.3,422.55,56,2.2394350936235665,3.44,38361.60132021768
Biopolymer Barrier Cream Tube,Cosmetics,Biopolymer,718.61,727.29,65,6.1074490634989935,89.26,109968.60429762423
Biopolymer Engineered Application Unit,Textiles,Biopolymer,692.45,996.18,88,5.012363509159848,87.76,149611.8101318699
Recycled Metal Thermal Insulation Slab,Construction,Recycled Metal,57.58,586.59,42,6.409647117824883,7.19,47131.30033836867
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,624.53,496.6,25,7.5112238854855535,70.12,20142.695414114165
Recycled Fiber Specimen Collection Container,Healthcare,Recycled Fiber,178.59,46.65,57,2.2756669702222454,87.35,2214.582727666684
Recycled Metal Dual-Layer Cosmetic Tube,Cosmetics,Recycled Metal,778.34,536.22,76,9.767745574349224,63.9,43345.80418076192
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,92.17,702.12,20,6.279096065838405,84.45,56119.369549378804
Biopolymer Engineered Application Unit,Automotive,Biopolymer,422.83,829.94,25,4.451054966920691,87.12,125005.09372519053
Bio-Composite High-Gloss Skincare Tube,Cosmetics,Bio-Composite,153.87,78.21,88,3.937809465402781,79.8,10546.579599052084
Recycled Metal Exterior Cladding Panel,Construction,Recycled Metal,497.22,176.01,90,8.490739195711475,3.82,14512.889396783607
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,834.26,185.25,10,7.4415031504974,94.82,24722.28236287305
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,181.52,306.2,92,3.6050942069402248,68.16,39853.88065520517
Biopolymer Structural Wall Panel,Construction,Biopolymer,370.45,758.27,30,3.5861089737338143,74.81,113786.11923030036
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,756.1,928.83,100,9.344906453561062,49.46,74557.7548401708
Composite Engineered Application Unit,Electronics,Composite,38.46,159.45,91,5.052417091975343,25.39,11257.817818981506
Bioplastic Engineered Application Unit,Automotive,Bioplastic,45.65,837.56,39,2.7605897053409505,40.98,100632.27977900571
Composite Engineered Application Unit,Automotive,Composite,417.55,78.51,51,7.108321715586467,57.45,5821.903786689851
Bioplastic Internal Support Chassis,Home Appliances,Bioplastic,259.06,664.63,13,3.825168382211976,59.79,79933.53128665898
Recycled Fiber Structural Wall Panel,Construction,Recycled Fiber,641.66,170.81,8,4.426088633786783,92.03,7811.621475340087
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,483.64,218.88,79,5.578830948522805,11.15,28974.6932113921
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,389.51,284.07,74,4.995475503647799,63.73,37307.799127735845
Biopolymer Engineered Application Unit,Toys,Biopolymer,856.7,96.91,16,6.4301108562932,96.61,15106.8081422199
Biopolymer Engineered Application Unit,Electronics,Biopolymer,452.95,56.26,36,3.886197564481989,72.96,8453.560673361493
Natural Fiber Dual-Layer Cosmetic Tube,Cosmetics,Natural Fiber,235.97,82.66,73,2.442148171759558,67.09,5270.308628819667
Bioplastic Structural Wall Panel,Construction,Bioplastic,61.39,58.84,81,2.5693969520164948,52.85,7075.330214012371
Bio-Composite Engineered Application Unit,Textiles,Bio-Composite,790.16,811.94,73,6.871335349489728,36.47,106033.68151211731
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,626.16,931.07,41,7.737672979727276,44.52,37718.03473479546
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,819.59,107.94,61,8.616168721251183,33.45,4863.059040938388
Natural Fiber Printed Ointment Tube,Cosmetics,Natural Fiber,706.23,120.61,94,4.560842004044137,5.12,7649.984003033102
Composite Internal Support Chassis,Home Appliances,Composite,106.49,952.79,72,5.533704631236883,52.69,66893.48597342765
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,16.91,76.74,85,5.778242936951272,54.97,6087.924702713453
